query,name,lat,lon
"310-12 Delaware St, Syracuse, New York","Delaware Street, Skunk City, City of Syracuse, Onondaga County, New York, 13204, United States",43.0393976,-76.1733275
"310-12 Delaware St, Syracuse, New York","Delaware Street, Near Westside, City of Syracuse, Onondaga County, New York, 13204, United States",43.036025,-76.166025
"101 Wood Ave, Syracuse, New York","101, Wood Avenue, Brighton, City of Syracuse, Onondaga County, New York, 13205, United States",43.0258685,-76.146205
"101 Wood Ave, Syracuse, New York","101, Wood Avenue, Brighton, City of Syracuse, Onondaga County, New York, 13205, United States",43.026029,-76.145694
"317-19 Delaware St, Syracuse, New York","Delaware Street, Skunk City, City of Syracuse, Onondaga County, New York, 13204, United States",43.0393976,-76.1733275
"317-19 Delaware St, Syracuse, New York","Delaware Street, Near Westside, City of Syracuse, Onondaga County, New York, 13204, United States",43.036025,-76.166025
"250 Leon St, Syracuse, New York","250, Leon Street, University Hill, City of Syracuse, Onondaga County, New York, 13205, United States",43.0328872,-76.1435217
"250 Leon St, Syracuse, New York","250, Leon Street, University Hill, City of Syracuse, Onondaga County, New York, 13205, United States",43.032982775510206,-76.14346059183673
"310-12 Delaware St, Syracuse, New York","Delaware Street, Skunk City, City of Syracuse, Onondaga County, New York, 13204, United States",43.0393976,-76.1733275
"310-12 Delaware St, Syracuse, New York","Delaware Street, Near Westside, City of Syracuse, Onondaga County, New York, 13204, United States",43.036025,-76.166025
"1109.5 Mcbride St N, Syracuse, New York","North McBride Street, Near Northeast, City of Syracuse, Onondaga County, New York, 13202, United States",43.0509452,-76.1438495
"1109.5 Mcbride St N, Syracuse, New York","South McBride Street, Near Northeast, City of Syracuse, Onondaga County, New York, 13202, United States",43.050752,-76.143853
"1109.5 Mcbride St N, Syracuse, New York","South McBride Street, Downtown, City of Syracuse, Onondaga County, New York, 13202, United States",43.049969,-76.143863
"1109.5 Mcbride St N, Syracuse, New York","North McBride Street, Near Northeast, City of Syracuse, Onondaga County, New York, 13202, United States",43.051061,-76.143846
"1109.5 Mcbride St N, Syracuse, New York","North McBride Street, Near Northeast, City of Syracuse, Onondaga County, New York, 13218, United States",43.059109,-76.148756
"1109.5 Mcbride St N, Syracuse, New York","South McBride Street, Pioneer Homes, City of Syracuse, Onondaga County, New York, 13202, United States",43.039446,-76.143887
"1109.5 Mcbride St N, Syracuse, New York","North McBride Street, Near Northeast, City of Syracuse, Onondaga County, New York, 13203, United States",43.058013,-76.147487
"1109.5 Mcbride St N, Syracuse, New York","North McBride Street, Near Northeast, City of Syracuse, Onondaga County, New York, 13202, United States",43.0543939,-76.1446341
" Harris Hill Rd, Hannibal (town), New York","Harris Hill Road, Hannibal Center, Town of Hannibal, Oswego County, New York, 13074, United States",43.292593,-76.506103
"0 Falls Boulevard, Sullivan, New York","Falls Boulevard, Village of Chittenango, Town of Sullivan, Lenox, Madison County, New York, 13037, United States",43.039687,-75.866414
"0 Falls Boulevard, Sullivan, New York","Falls Boulevard, Town of Fenner, Village of Chittenango, Town of Sullivan, Lincoln, Madison County, New York, 13037, United States",43.014974,-75.849209
"205 Fifth St, Fulton, New York","205, Fifth Street, Village of Northville, Town of Northampton, Fulton County, New York, 12134, United States",43.22616465970204,-74.178731536114
"538 Fire Lane 14, Springport, New York","538, Fire Lane 14, Cayuga Junction, Town of Springport, Cayuga County, New York, 13034, United States",42.87299,-76.704095
"538 Fire Lane 14, Springport, New York","538, Fire Lane 14, Cayuga Junction, Town of Springport, Cayuga County, New York, 13034, United States",42.871659864243455,-76.70299998056882
"1159 Lake Como Rd, Summerhill, New York","1159, Lake Como Road, Halls Corner, City of Cortland, Cayuga County, New York, 13045, United States",42.673140000000004,-76.30265750000001
" Paradise Rd, Palermo, New York","Paradise Road, Town of Palermo, Oswego County, New York, 13114, United States",43.401866,-76.231204
" Paradise Rd, Palermo, New York","Paradise Road, Catfish Corners, Town of Palermo, Oswego County, New York, United States",43.382252,-76.208784
" Woodland Dr, West Monroe, New York","Woodland Drive, Toad Harbor, Town of West Monroe, Oswego County, New York, 13167, United States",43.239903,-76.081682
"10185 Jordan Rd, Cato (town), New York","10185, Jordan Road, Town of Cato, Cayuga County, New York, 13080, United States",43.1105565,-76.49523022282608
"10185 Jordan Rd, Cato (town), New York","10185, Jordan Road, Town of Cato, Cayuga County, New York, 13080, United States",43.11144394504931,-76.49474390069793
"3849 Hallston Dr, Clay, New York","Hallston Drive, Town of Clay, Onondaga County, New York, 13090, United States",43.1924639,-76.2455465
"102 Second St, Fulton, New York","102, Second Street, Ward 4, City of Gloversville, Fulton County, New York, 12078, United States",43.04866957142857,-74.35760361224489
" West Bay Rd, Sterling, New York","West Bay Road, Village of Fair Haven, Town of Sterling, Cayuga County, New York, 13064, United States",43.344186,-76.713953
" West Bay Rd, Sterling, New York","West Bay Road, Village of Fair Haven, Town of Sterling, Cayuga County, New York, 13156, United States",43.336311,-76.715181
" West Bay Rd, Sterling, New York","West Bay Road, Town of Wolcott, Wayne County, New York, 13064, United States",43.3223572,-76.7208289
"7023 River Road, Aurelius, New York","7023, River Road, Town of Montezuma, Town of Aurelius, Cayuga County, New York, 13034, United States",42.9580767,-76.7369703
"7023 River Road, Aurelius, New York","7023, River Road, Town of Montezuma, Town of Aurelius, Cayuga County, New York, 13034, United States",42.95789367672952,-76.73687158770639
"1373 Berry Rd, Fabius (town), New York","1373, Berry Road, Apulia, Town of Fabius, Onondaga County, New York, 13084, United States",42.8389156,-76.060479
"1373 Berry Rd, Fabius (town), New York","1373, Berry Road, Apulia, Town of Fabius, Onondaga County, New York, 13084, United States",42.83834548485094,-76.06029307597402
" Kasson Road, Onondaga, New York","Kasson Road, Fairmount, Town of Camillus, Marcellus, Onondaga County, New York, 13031, United States",43.0401414,-76.2744372
" Kasson Road, Onondaga, New York","Kasson Road, Wellington Corner, Town of Onondaga, Marcellus, Onondaga County, New York, 13031, United States",43.001561,-76.265198
" Kasson Road, Onondaga, New York","Kasson Road, Town of Onondaga, Marcellus, Onondaga County, New York, 13031, United States",43.0226455,-76.2713211
" Kasson Road, Onondaga, New York","Kasson Road, Fairmount, Town of Onondaga, Marcellus, Onondaga County, New York, 13031, United States",43.029112,-76.273508
" Kasson Road, Onondaga, New York","Kasson Road, Wellington Corner, Town of Onondaga, Marcellus, Onondaga County, New York, 13031, United States",42.9790595,-76.2596137
" Kasson Road, Onondaga, New York","Kasson Road, Fairmount, Town of Camillus, Onondaga County, New York, 13031, United States",43.040765,-76.274481
" Kasson Road, Onondaga, New York","Kasson Road, Westview Manor, Town of Camillus, Onondaga County, New York, 13031, United States",43.0399329,-76.2744226
" Kasson Road, Onondaga, New York","Kasson Road, Parson Farms, Town of Camillus, Onondaga County, New York, 13031, United States",43.0396441,-76.2744034
" Jordan Rd, Cato (town), New York","Jordan Road, Village of Meridian, Town of Cato, Cayuga County, New York, 13033, United States",43.159009,-76.517838
" Jordan Rd, Cato (town), New York","Jordan Road, Town of Cato, Cayuga County, New York, 13080, United States",43.123933,-76.496082
" Jordan Rd, Cato (town), New York","Jordan Road, Town of Cato, Cayuga County, New York, United States",43.14368,-76.508809
" Jordan Rd, Cato (town), New York","Jordan Road, Town of Cato, Cayuga County, New York, 13033, United States",43.158791,-76.515258
" Jordan Rd, Cato (town), New York","Jordan Road, Town of Cato, Cayuga County, New York, 13080, United States",43.102697,-76.500578
" Beech Rd, Sennett, New York","Beech Road, Town of Sennett, Cayuga County, New York, United States",42.930134,-76.495078
" Patterson Rd, Otisco, New York","Patterson Road, Gamble Mill, Town of Otisco, Marcellus, Onondaga County, New York, 13110, United States",42.866706,-76.269946
"6982 Clematis Circle, Pompey, New York","6982, Clematis Circle, Town of Pompey, Onondaga County, New York, 13084, United States",42.8983948,-76.0425983
"67 Jacobson Dr, Parish (town), New York","67, Jacobson Drive, Town of Parish, Albion, Oswego County, New York, 13131, United States",43.453887885829936,-76.11694717450973
" Lake Forest, Minoa, New York","Lake Forest Drive, Village of Minoa, Town of Manlius, Onondaga County, New York, 13116, United States",43.0692438,-76.0151675
"4253 Oran Delphi Rd, Pompey, New York","4253, Oran Delphi Road, Oran, Town of Manlius, Onondaga County, New York, 13104, United States",42.9771504,-75.9345222
"4253 Oran Delphi Rd, Pompey, New York","4253, Oran Delphi Road, Oran, Town of Pompey, Onondaga County, New York, 13104, United States",42.97671006677457,-75.9342506521316
" Spencer St, Canastota, New York","Spencer Street, Village of Canastota, Town of Lenox, Madison County, New York, 13032, United States",43.083717,-75.751722
" West Lake Road, Cazenovia (town), New York","West Lake Road, Town of Cazenovia, Madison County, New York, 13035, United States",42.962779,-75.884468
" West Lake Road, Cazenovia (town), New York","West Lake Road, Town of Cazenovia, Madison County, New York, 13035, United States",42.986548,-75.902278
"4474 Weller Hall Pl, Clay, New York","Weller Hall Place, Town of Clay, Onondaga County, New York, 13041, United States",43.1784843,-76.1844928
"3352 Hickory Knoll Ln, Lysander, New York","3352, Hickory Knoll Lane, Radisson, Town of Lysander, Onondaga County, New York, 13027, United States",43.19646454548254,-76.28676805201304
" Nichols Rd, Onondaga, New York","Nichols Road, Ironsides, Town of Onondaga, Marcellus, Onondaga County, New York, 13120, United States",42.922118,-76.20202
" Nichols Rd, Onondaga, New York","Nichols Road, Town of LaFayette, Onondaga County, New York, 13159, United States",42.872621,-76.138199
" Nichols Rd, Onondaga, New York","Nichols Road, Ironsides, Town of Onondaga, Marcellus, Onondaga County, New York, 13120, United States",42.922118,-76.20202
" Nichols Rd, Onondaga, New York","Nichols Road, Town of LaFayette, Onondaga County, New York, 13159, United States",42.872621,-76.138199
" Otisco Valley Road, Spafford, New York","Otisco Valley Road, Heath Grove, Rice Grove, Amber, Town of Otisco, Onondaga County, New York, 13110, United States",42.831133,-76.233909
"150 Rathburn Rd, Granby, New York","150, Rathburn Road, Dexterville, City of Fulton, Oswego County, New York, 13069, United States",43.334754000000004,-76.50031817808218
"150 Rathburn Rd, Granby, New York","150, Rathburn Road, Dexterville, Town of Granby, Oswego County, New York, 13069, United States",43.33490728227291,-76.50110283497493
"142 Dunning Ave, Auburn, New York","142, Dunning Avenue, City of Auburn, Scipio, Cayuga County, New York, 13021, United States",42.9183745,-76.58339457102565
"142 Dunning Ave, Auburn, New York","142, Dunning Avenue, City of Auburn, Scipio, Cayuga County, New York, 13021, United States",42.918294294482166,-76.58408311658833
"1761 Center Rd, Scipio, New York","1761, Center Road, Scipio Center, Town of Scipio, Cayuga County, New York, 13147, United States",42.7825135,-76.6233915
"1761 Center Rd, Scipio, New York","1761, Center Road, Scipio Center, Town of Scipio, Cayuga County, New York, 13147, United States",42.78241953152528,-76.62125136689004
"3762 Kennedy Rd, Scipio, New York","3762, Kennedy Road, Town of Moravia, Town of Scipio, Cayuga County, New York, 13118, United States",42.7676602,-76.4921638
"3762 Kennedy Rd, Scipio, New York","3762, Kennedy Road, Town of Scipio, Cayuga County, New York, 13118, United States",42.76801277164874,-76.49204859104275
"2910 Slate Hill Rd, Marcellus (town), New York","2910, Slate Hill Road, Town of Marcellus, Onondaga County, New York, 13110, United States",42.9135411,-76.3018602
"2910 Slate Hill Rd, Marcellus (town), New York","2910, Slate Hill Road, Town of Marcellus, Onondaga County, New York, 13110, United States",42.91111031472397,-76.30204975245493
" Wells Ave, North Syracuse, New York","Wells Avenue East, Village of North Syracuse, Town of Clay, Onondaga County, New York, 13212, United States",43.131936,-76.128925
" Wells Ave, North Syracuse, New York","Wells Avenue West, Village of North Syracuse, Town of Clay, Onondaga County, New York, 13212, United States",43.131246,-76.137999
" Wells Ave, North Syracuse, New York","Wells Avenue East, Village of North Syracuse, Town of Cicero, Onondaga County, New York, 13212, United States",43.1325,-76.124311
"136 W Stone Rd, New Haven, New York","136, West Stone Road, Town of Mexico, Oswego County, New York, 13114, United States",43.4589682,-76.2931379
"136 W Stone Rd, New Haven, New York","136, West Stone Road, Town of New Haven, Oswego County, New York, 13114, United States",43.45897935416862,-76.29321555875461
" North Rd, Owasco, New York","North Road, Town of Owasco, Cayuga County, New York, United States",42.871249,-76.466034
" North Rd, Owasco, New York","North Road, Baptist Corners, Town of Owasco, Cayuga County, New York, United States",42.894906,-76.467818
" North Rd, Owasco, New York","North Road, Town of Owasco, Cayuga County, New York, United States",42.871249,-76.466034
" North Rd, Owasco, New York","North Road, Baptist Corners, Town of Owasco, Cayuga County, New York, United States",42.894906,-76.467818
" Tully Farms Rd, LaFayette, New York","Tully Farms Road, Town of LaFayette, Onondaga County, New York, 13084, United States",42.898868,-76.156824
" Tully Farms Rd, LaFayette, New York","Tully Farms Road, Baileys Settlement, Town of LaFayette, Onondaga County, New York, 13084, United States",42.876158,-76.15154
" Tully Farms Rd, LaFayette, New York","Tully Farms Road, Town of LaFayette, Onondaga County, New York, 13084, United States",42.8631535,-76.1485093
" Tully Farms Rd, LaFayette, New York","Tully Farms Road, Town of Tully, Onondaga County, New York, 13084, United States",42.83976,-76.144832
"5854 Powder Horn Ln, Onondaga, New York","Powder Horn Lane, Town of Onondaga, Onondaga County, New York, 13078, United States",42.9850579,-76.1161856
"10182 Jordan Rd, Cato (town), New York","10182, Jordan Road, Town of Cato, Cayuga County, New York, 13080, United States",43.109911,-76.494605
"10182 Jordan Rd, Cato (town), New York","10182, Jordan Road, Town of Cato, Cayuga County, New York, 13080, United States",43.110165,-76.494887
"3879 Bonstead Rd, Clay, New York","3879, Bonstead Road, Three Rivers, Town of Clay, Onondaga County, New York, 13041, United States",43.211835,-76.2438393
"3879 Bonstead Rd, Clay, New York","3879, Bonstead Road, Three Rivers, Town of Clay, Onondaga County, New York, 13041, United States",43.21175441929152,-76.24480063265226
"7764 Longbow Way, Lysander, New York","7764, Longbow Way, Town of Lysander, Onondaga County, New York, 13027, United States",43.14397758295173,-76.25906178184822
"7714 Fuller Rd, Montezuma, New York","7714, Fuller Road, Village of Port Byron, Town of Aurelius, Cayuga County, New York, 13140, United States",42.9918315,-76.6984185
"7714 Fuller Rd, Montezuma, New York","7714, Fuller Road, Town of Montezuma, Town of Aurelius, Cayuga County, New York, 13140, United States",42.99042723556528,-76.6985747958109
"7714 Fuller Rd, Montezuma, New York","7714, Fuller Road, Village of Port Byron, Town of Aurelius, Cayuga County, New York, 13140, United States",42.9918315,-76.6984185
"7714 Fuller Rd, Montezuma, New York","7714, Fuller Road, Town of Montezuma, Town of Aurelius, Cayuga County, New York, 13140, United States",42.99042723556528,-76.6985747958109
"3685 Welch Rd, Venice, New York","3685, Welch Road, Town of Moravia, Town of Venice, Cayuga County, New York, 13118, United States",42.753904500000004,-76.49494985805086
"3685 Welch Rd, Venice, New York","3685, Welch Road, Town of Venice, Cayuga County, New York, 13118, United States",42.75346974631144,-76.49445185259343
" Whiting Rd, Van Buren, New York","Whiting Road, Town of Elbridge, Onondaga County, New York, 13112, United States",43.076976,-76.389958
"92 Phillips Rd, Granby, New York","92, Phillips Road, Town of Granby, Oswego County, New York, 13126, United States",43.3671115,-76.5028235
"92 Phillips Rd, Granby, New York","92, Phillips Road, Town of Granby, Oswego County, New York, 13126, United States",43.36673244949135,-76.50256711679336
"17 S Jefferson St, Mexico (village), New York","17, South Jefferson Street, Village of Mexico, Town of Mexico, Oswego County, New York, 13114, United States",43.45597050000001,-76.22990674349305
"17 S Jefferson St, Mexico (village), New York","17, South Jefferson Street, Village of Mexico, Town of Mexico, Oswego County, New York, 13114, United States",43.45574867315731,-76.22947503829552
" West Lake Rd, Fleming, New York","West Lake Road, Melrose Park, Town of Fleming, Aurelius, Cayuga County, New York, 13021, United States",42.898882,-76.548924
" West Lake Rd, Fleming, New York","West Lake Road, Elmwood, Town of Moravia, Town of Scipio, Cayuga County, New York, 13021, United States",42.794684,-76.513065
" Main Street Rd, Lenox, New York","Main Street, City of Oneida, Lincoln, Madison County, New York, 13421, United States",43.087597,-75.647319
" Camp Rd, Madison (town), New York","Camp Road, Oneida Lake Beach West, Town of Sullivan, Madison County, New York, 13032, United States",43.152719,-75.853842
" Camp Rd, Madison (town), New York","Camp Road, Oneida Lake Beach West, Town of Sullivan, Madison County, New York, United States",43.150945,-75.853175
" Camp Rd, Madison (town), New York","Camp Road, Town of Madison, Madison County, New York, 13402, United States",42.9229005,-75.4585173
" Camp Rd, Madison (town), New York","Camp Road, Town of Eaton, Madison County, New York, 13334, United States",42.836462,-75.669548
" Jane Ln, Cicero, New York","Jane Lane, Town of Cicero, Onondaga County, New York, 13039, United States",43.182154,-76.0816965
" Brewerton Rd, Cicero, New York","Brewerton Road, Brewerton, Town of Cicero, Onondaga County, New York, 13039, United States",43.2332473,-76.139732
" Brewerton Rd, Cicero, New York","Brewerton Road, Brewerton, Town of Cicero, Town of Hastings, Onondaga County, New York, 13039, United States",43.240234,-76.140667
" Brewerton Rd, Cicero, New York","Brewerton Road, Town of Cicero, Onondaga County, New York, 13039, United States",43.161514,-76.120208
" Brewerton Rd, Cicero, New York","Brewerton Road, Town of Cicero, Onondaga County, New York, 13212, United States",43.1453255,-76.1267523
" Tuttle Rd, Cicero, New York","Tuttle Road, Town of Cicero, Onondaga County, New York, 13030, United States",43.1797982,-75.9916363
"3864 Hallston Dr, Clay, New York","3864, Hallston Drive, Town of Clay, Onondaga County, New York, 13090, United States",43.19185779591837,-76.24351095918367
" State Route 31 Rr, Elbridge (town), New York","State Route 31, Village of Jordan, Town of Elbridge, Onondaga County, New York, 13080, United States",43.067474,-76.480715
" State Route 31 Rr, Elbridge (town), New York","State Route 31, Town of Elbridge, Onondaga County, New York, 13080, United States",43.076889,-76.481447
" State Route 31 Rr, Elbridge (town), New York","State Route 31, Town of Elbridge, Town of Brutus, Onondaga County, New York, 13080, United States",43.0664961,-76.494693
" State Route 31 Rr, Elbridge (town), New York","State Route 31, Peru, Town of Elbridge, Onondaga County, New York, 13080, United States",43.08865,-76.404736
" State Route 31 Rr, Elbridge (town), New York","State Route 31, Ionia, Town of Van Buren, Onondaga County, New York, 13080, United States",43.105678,-76.380519
" Richmond Rd, Manlius (town), New York","Richmond Road East, Oot Park, Town of Manlius, Onondaga County, New York, 13057, United States",43.065947,-76.020311
" Richmond Rd, Manlius (town), New York","Richmond Road West, Oot Park, Town of Manlius, Onondaga County, New York, 13057, United States",43.067218,-76.03505
" Kirkville Rd, Manlius (town), New York","Kirkville Road, Town of Manlius, Onondaga County, New York, 13082, United States",43.0791507,-76.0285413
" Kirkville Rd, Manlius (town), New York","Kirkville Road, Saintsville, Town of Manlius, Onondaga County, New York, 13082, United States",43.0857537,-75.9724968
" Kirkville Rd, Manlius (town), New York","Kirkville Road, Town of Manlius, Onondaga County, New York, 13116, United States",43.085655,-76.021802
" Minoa Rd, Manlius (town), New York","Minoa Road, Town of Manlius, Onondaga County, New York, 13116, United States",43.059099,-75.99951
" Minoa Rd, Manlius (town), New York","Minoa Road, Town of Cicero, Onondaga County, New York, 13057, United States",43.1206086,-76.0006783
" Kirkville Rd, Manlius (town), New York","Kirkville Road, Town of Manlius, Onondaga County, New York, 13082, United States",43.0791507,-76.0285413
" Kirkville Rd, Manlius (town), New York","Kirkville Road, Saintsville, Town of Manlius, Onondaga County, New York, 13082, United States",43.0857537,-75.9724968
" Kirkville Rd, Manlius (town), New York","Kirkville Road, Town of Manlius, Onondaga County, New York, 13116, United States",43.085655,-76.021802
" Minoa Rd, Manlius (town), New York","Minoa Road, Town of Manlius, Onondaga County, New York, 13116, United States",43.059099,-75.99951
" Minoa Rd, Manlius (town), New York","Minoa Road, Town of Cicero, Onondaga County, New York, 13057, United States",43.1206086,-76.0006783
" Richmond Rd, Manlius (town), New York","Richmond Road East, Oot Park, Town of Manlius, Onondaga County, New York, 13057, United States",43.065947,-76.020311
" Richmond Rd, Manlius (town), New York","Richmond Road West, Oot Park, Town of Manlius, Onondaga County, New York, 13057, United States",43.067218,-76.03505
" Rockwell Rd, Onondaga, New York","Rockwell Road, Nedrow, Town of Onondaga, Onondaga County, New York, 13120, United States",42.976364,-76.136986
" Rockwell Rd, Onondaga, New York","Rockwell Road, Town of Marcellus, Marcellus, Onondaga County, New York, 13108, United States",42.948432,-76.326512
" Salina St, Onondaga, New York","Salina Street, Village of Liverpool, Town of Salina, Onondaga County, New York, 13088, United States",43.1020293,-76.2009062
" Salina St, Onondaga, New York","Salina Street, Village of Baldwinsville, Town of Lysander, Onondaga County, New York, 13027, United States",43.1564969,-76.3193813
" Salina St, Onondaga, New York","Salina Street, Town of Lysander, Onondaga County, New York, 13027, United States",43.155901,-76.315311
" Beef St, Onondaga, New York","Beef Street, Howlett Hill, Town of Onondaga, Marcellus, Onondaga County, New York, 13215, United States",42.999777,-76.276169
"3847 Rockefeller Rd, Niles, New York","3847, Rockefeller Road, Austin, Village of Moravia, Town of Moravia, Cayuga County, New York, 13118, United States",42.8042085,-76.47879891520245
"3847 Rockefeller Rd, Niles, New York","3847, Rockefeller Road, Austin, Village of Moravia, Town of Niles, Cayuga County, New York, 13118, United States",42.80243927772757,-76.47839113508074
"6402 Town Hall Rd, Owasco, New York","6402, Town Hall Road, Melrose Park, City of Auburn, Scipio, Cayuga County, New York, 13021, United States",42.927614000000005,-76.50692577711465
"6402 Town Hall Rd, Owasco, New York","6402, Town Hall Road, Melrose Park, Town of Sennett, Scipio, Cayuga County, New York, 13021, United States",42.92791404812063,-76.5082939040402
"6402 Town Hall Rd, Owasco, New York","6402, Town Hall Road, Melrose Park, City of Auburn, Scipio, Cayuga County, New York, 13021, United States",42.927614000000005,-76.50692577711465
"6402 Town Hall Rd, Owasco, New York","6402, Town Hall Road, Melrose Park, Town of Sennett, Scipio, Cayuga County, New York, 13021, United States",42.92791404812063,-76.5082939040402
"9649 Kenzie Grace Path, Clay, New York","Kenzie Grace Path, Town of Clay, Onondaga County, New York, 13029, United States",43.2375233,-76.1654552
"1396 Route 80, Otisco, New York","1396, State Route 80, Town of Tully, Onondaga County, New York, 13159, United States",42.8395394,-76.2055778
"1396 Route 80, Otisco, New York","1396, State Route 80, Town of Otisco, Onondaga County, New York, 13159, United States",42.83900633143506,-76.20568389693659
"68 Hardwicke Dr, Solvay, New York","68, Hardwicke Drive, City of Syracuse, Town of Geddes, Onondaga County, New York, 13209, United States",43.0481289,-76.2038886
"68 Hardwicke Dr, Solvay, New York","68, Hardwicke Drive, Village of Solvay, Town of Geddes, Onondaga County, New York, 13209, United States",43.048453306958535,-76.20398175407593
" Camic Rd, West Monroe, New York","Camic Road, Big Bay, Brewerton, Town of West Monroe, Oswego County, New York, 13036, United States",43.243527,-76.120803
"317 Tuttle Ave, Canastota, New York","317, Tuttle Avenue, Village of Canastota, Town of Lenox, Madison County, New York, 13032, United States",43.071754,-75.743676
"317 Tuttle Ave, Canastota, New York","317, Tuttle Avenue, Village of Canastota, Town of Lenox, Madison County, New York, 13032, United States",43.07268549209746,-75.74427695506479
"453 New Boston, Canastota, New York","453, New Boston Street, Village of Canastota, Town of Lenox, Madison County, New York, 13032, United States",43.0863306,-75.7698654
"453 New Boston, Canastota, New York","453, New Boston Street, Village of Canastota, Town of Lenox, Madison County, New York, 13032, United States",43.084753078189706,-75.76513886514401
